Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size
Hunger Choice Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Sarfraz Taherbhai Mulla; Mr. Maulik Khara; Ms. Riya Panchal,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
ICL Organic Dairy Products Ltd,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Neha Mittal; Mr. Roop Kishore Gola; Mr. Avadhesh Kumar Gola. Promoter Group Includes; Mr. Anil Kumar Sahu,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
IDENTIXWEB LIMITED,LOCATED) AT LEAST TWO WORKING DAYS PRIOR TO THE ISSUE OPENING DATE AND SHALL BE MADE AVAILABLE TO THE BSE LIMITED (“BSE”) FOR THE PURPOSE OF UPLOADING ON ITS,unspecified_see_drhp,www.beelinemb.com; www.identixweb.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mrs. Pooja Shah PROMOTERS OF OUR; Mr. Priyankkumar Jivarajbhai Savani Chairman,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
INDO SMC Limited,Download failed (timeout or HTTP error).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Avani Patel; Ms. Avani Patel Company Secretary; Mr. Mohit Baid SEBI Registration Number; Mr. Neel Niteshbhai Shah Managing Director; Mr. Nitin Jasvantbhai Patel Chairman; Mr. Chaitanya Patel Executive Director; Mrs. Riktabahen Sonawala Non-Executive Director; Mr. Shashwat Yatishkumar Shah Non-Executive Independent Director; Mr. Chintan Umeshbhai Bhatt Non-Executive Independent Director; Mr. Pramod Sultania SEBI Registration Number,,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
INDONG TEA COMPANY LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Chandan Gupta; Mr. S. Ramakrishna Iyengar Telephone; Mr. R.D. Ramasamy; Mr. Hariram Garg; Mr. Madanlal Garg; Mr. Manoj Kumar Gan; Mr. Manoj Kumar Ganguly,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Infinity Infoway Limited,in relation to this lease/ rental/tenancy agreement may have an adverse effect on our business operations and results thereof.,unspecified_see_drhp,www.bigshareonline.com; www.holaniconsultants.co.in; www.infinityinfoway.com,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: Mrs. Payal Jain Email; Mr. Babu Rapheal; Mr. Bhaveshkumar Dhirajlal Gadhethriya; Mrs. Rinaben Bhaveshkumar Gadhethariya; Mr. Dhirajlal Bhanjibhai Gadhethariya; Mr. Nikunj Vrajlal Gajera,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
INNOKAIZ INDIA LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Mamta Saini Company Secretary; Ms. Dimple Magharam Slun Email; Ms. Mamta Saini; Mr. Balakrishnan Sukumarbalakrishnan DETAILS OF THE ISSUE; Mr. Balakrishnan Sukumarbalakrishnan,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
Innovatus Entertainment Networks Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Sonal Gandhi,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Insolation Energy Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Manish Gupta; Mr. Vikas Jain DETAILS OF THE ISSUE; Mrs. Payal Jain Email; Mr. Aniket Chindarkar Email; Mr. Vikas Jain THE ISSUE INITIAL PUBLIC; Mr. Vikas Jain. For,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
ITCONS E-SOLUTIONS LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Pooja Gupta Company Secretary; Mr. GAURAV MITTAL; Mrs. SWATI JAIN DETAILS OF OFFER TO; Mr. S. Ramakrishna Iyengar Telephone; Ms. K. Sreepriya Telephone; Ms. Pooja Gupta; Mrs. SWATI JAIN THE ISSUE INITIAL PUBLIC; Mr. Gaurav Mittal; Mrs. Swati Jain Promoter Group Includes; Mr. Chetan Prakash Mittal,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
JAYANT INFRATECH LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Sagar Subhash Gulhane Company Secretary; Ms. Dimple Magharam Slun Email; Mr. Swapnil Kate Email; Mr. Sagar Subhash Gulhane; Mr. Nilesh Jobanputra THE ISSUE PUBLIC ISSUE; Mr. Nilesh Jobanputra,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
JETMALL SPICES AND MASALA LIMITED,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms Sheethal Jayandra Mehta; Mr. Jatin Pandya Company Secretary; Ms. Sheethal Jayandra Mehta Director; Mr Bharat Kumar Pukhrajji Promoter Group Such,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kaka Industries Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Akun Goyal Email,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
Karma Ecotech Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Nimit Aggarwal DETAILS OF THE ISSUE,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Katex Exim Limited,OFFICE CONTACT PERSON TELEPHONE AND EMAIL WEBSITE 55/Ashra Ind,unspecified_see_drhp,www.bigshareonline.com; www.nirbhaycapital.com; www.thekatex.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Sajal Rakesh Bansal,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kedarnath Industries Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Jitendra Singh Rathore; Mr. Rohit Mittal Promoter Group; Mr. Rohit Mittal,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kelson Foods Limited - (Withdrawn),Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Kishan Tekchandani; Raina Tekchandani,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,rich_drhp_promoter_blob,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Khazanchi Jewellers Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Ms. Sakshi Jain; Mr Tarachand Mehta; Mr. Goutham Promoter Group Persons,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kiaasa Retail Limited,further details of our Company see “General Information” and “History and Certain Corporate Matters” beginning on page 70 and 182 respectively of this Draft Red Herring Prospectus,unspecified_see_drhp,www.kiaasa.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Kanishka Singhal Company Secretary; Ms. Kanishka Singhal; Mr. Om Prakash; Mr. Amit Chauhan,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
KK Shah Hospitals Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unspecified_see_drhp,www.fedsec.in; www.shahhospitalratla; www.shahhospitalratlam.com; www.shreni.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Saloni Badjatya Company Secretary; Mr. Saipan Sanghvi SEBI Registration Number; Mr. Parth Shah; Ms. Kritika Rupda SEBI Registr; Ms. Kritika Rupda SEBI Registration Number; Dr. Kirti Kumar Shah; Ms. Saloni Badjatya; Dr. Amit Shah; Dr. Kirti Kumar Shah Promoter Group Such; Dr. Amit Shah Company Secretary,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,3
Knowledge Marine & Engineering Works Limited,"Limited Company pursuant to the special resolution passed by the shareholders at the Extra-Ordinary General Meeting of our Company held on January 23, 2020 and consequent upon conversion the name of our Company was changed to “Knowledge Marine & Engineering Works Limited” vide a ...",unspecified_see_drhp,www.hemsecurities.com; www.kmew.in; www.linkintime.co.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Sonali Chetan Gor; Mr. Saurabh M. Daswani; Mrs. Kanak S. Kewalramani THE ISSUE INITIAL; Mr. Saurabh M. Daswani Materiality Policy; Mrs. Kanak S. Kewalramani; Mr. Pinkesh Kewalramani; Mr. Saurabh Daswani Stakeholders Relationship Committee,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
KP Green Engineering Limited,LOCATED),unspecified_see_drhp,www.beelinemb.com; www.bigshareonline.com; www.kpgreenengineering.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Saurabh Sharma PROMOTERS OF OUR; Mr. Muinulhaque Iqbalhusen Kadva Whole Time Director; Mr. Hassan Faruk Patel; Dr. Farukbhai Gulambhai Patel; Mr. Hassan Faruk Patel Page; Mr. Hassan Faruk Patel. For,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kranti Industries Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: Mr. Bhavesh Subhash Selarka; Mrs. Sheela Dhawale. Company Secretary; Mr. Bhavesh Subhash Selarka. Equity Shares Equity; Mr. Sachin Subhash Vora; Mr. Sumit Subhash Vora; Mrs. Indubala Subhash Vora For; Mrs. Basanti Kundanmal Vora Stakeholders,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
Kumjai Farms Limited,Little or no extractable text (likely scanned PDF — needs OCR).,unknown,,unknown,no_structured_differentiation_tag,DRHP: JITENDRA SUDAM KULKARNI AND GAYATRI JITENDRA KULKARNI; Mr. Aniket Chindarkar SEBI Registration No,Not assessed (no machine-readable text).,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|not_assessed_(no_machine-readable_text),0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2
