Company Name,City,Industry Segment,Website,Revenue Band,CIN,Promoter/Decision-Maker,Tailwinds,Differentiation Evidence,Source,Evidence Tags Normalized,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,ICP_Blended_Weighted_Score,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,Step9_QA_Tags,Step9_QA_Flag_Count,Step9_Outreach_Note
Futurex Management Solution Limited,"198 & 199, First Floor, Pocket -3, Sector - 24, Rohini, Northwest, Delhi, 110085 Ground Floor, Viraat I, C-56/35, Sector - 62, Noida 201309 Shweta Bansal Company Secretary and Compliance Officer Email: cs@futurexsolutions.com Tel No: 011-41687775 www.futurexsolutions. com PROMOTE...",unspecified_see_drhp,www.futurexsolutions; www.futurexsolutions.com,Extract from restated financials in DRHP (pattern not matched).,,DRHP PDF could not be downloaded.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics,1,QA flagged
Gallard Steel Limited,"TELEPHONE WEBSITE Flat No. 01, SukhsnehApartment, 168-M Khatiwala Tank, Indore, Madhya Pradesh-MP – 452014",unspecified_see_drhp,https://www.gallardsteel.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Maharaja & Speedex India Limited,"53/27 GT Karnal Road Village Alipur, Near Alipur Police Station, New Delhi, Delhi-110036",unspecified_see_drhp,https://speedexind.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Methodhub Software Limited,"Unit No. 109, 1 st Floor, Prestige Meridian – 1, No. 29, M.G. Road, Bengaluru – 560 001, Karnataka, India. Muthukrishnan Shanmuga Thevar- Company Secretary and Compliance Officer Telephone: +91 78248 23132 Email: cs@methodhub.in",unspecified_see_drhp,www.methodhub.in,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
NEETU YOSHI LIMITED,"Jakhan, Rajpur Road, Dehradun, Dehradun, Uttarakhand, India-248001 “we”, “us” and “our” Unless the context otherwise indicates or implies, refers to our Company together with our Subsidiaries, on a consolidated basis as on the date of this Draft Red Herring Prospectus. “you”, “yo...",unspecified_see_drhp,www.neetuyoshi.com,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Om Galaxy Limited,"5, Industrial Estate, Sativali Road, Village Valiv, Vasai, Thane, Maharashtra - 401208, India “we”, “us” and “our” Unless the context otherwise indicates or implies, refers to our Company and our Subsidiaries",unspecified_see_drhp,www.omgalaxymould.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Segmental Infrastructure Development Limited,"of the Company was shifted from the state of Delhi to State of Haryana vide Certificate of Incorporation dated September 12, 2023 issued by Registrar of Companies, Delhi",unspecified_see_drhp,www.bigshareonline.comInvestor; www.segmental.in; www.segmental.in/Promoter; www.shareindia.comInvestor,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,borderline_stale_temporal_signal|weak_differentiation_drhp_generics,2,QA flagged
Shree TNB Polymers Limited,"Athalroad, Silvassa, Dadra & Nagar Haveli, India- 396230.",unspecified_see_drhp,www.shreetnbpolymers.in,Extract from restated financials in DRHP (pattern not matched).,,DRHP PDF could not be downloaded.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
UHM Vacation Limited,"C 715, Dattani Plaza, Near E W Ind Est, Safed Pool, Saki Naka, Andheri (East), Mumbai - 400072, Maharashtra, India Sanchita Dad, Company Secretary and Compliance Officer Email: cs@uhmvacation.com Telephone: 02246079484",unspecified_see_drhp,www.uhmvacation.com/,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Zebion Infotech Limited,"Sr. No. 383/8 FL 101 & 102 Atharv, Jaytu New Timber Merchant Society, Ghorpade Peth, Pune, Maharashtra, India, 411042 Aakash Chaturvedi Company Secretary & Compliance Officer Email: cs@zebion.in Telephone: +91 9623441166 www.zebion.in",unspecified_see_drhp,www.zebion.in,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,2,33,25.0,25.0,0.0,5.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Acme India Industries Limited,"filing of ADT-1, MGT-7 and in the drafting of Board Reports. List o f Delays/Errors mentioned below:",unspecified_see_drhp,https://acmeindia.co/; www.bigshareonline.com; www.hemsecurities.com,₹5–25 Cr (approx from lakhs),,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics,1,QA flagged
Acme Universal Safezone 9 Limited,"PERSON E-MAIL AND TELEPHONE WEBSITE Near Twelve Shops Girwai Naka, A",unspecified_see_drhp,www.acmeuniversal9.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
BLT LOGISTICS LIMITED,"Opening Date, with the relevant financial ratios calculated at the Floor Price and at the Cap Price, and shall be made available to the Stock Exchanges for the purpose of uploading on their respective website. Prospectus The Prospectus, to be filed with the ROC containing, inter ...",unspecified_see_drhp,www.bltlogistics.com,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Company Name,City/Location,Industry Segment,Website,Revenue Band,,Promoter/Decision-Maker,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|growth_signals,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,calibration_review_queue_step10,1,QA flagged — review tags before outreach
Crazy Snacks Limited,"in 2006, earlier submissions were made physically and cannot be retrieved from the Ministry of Corporate Affairs (MCA) portal",unspecified_see_drhp,www.crazy.org.in; www.inventuremerchantbanker.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,stale_temporal_signal|weak_differentiation_drhp_generics,2,QA flagged
Earkart Limited,"U74999DL2021PLC399313. For further information, please refer chapter “",unspecified_see_drhp,www.earkart.in; www.sarthiwm.in; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,U74999DL2021PLC399313,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics,1,QA flagged
GB Logistics Commerce Limited,Contact Person Telephone and Email,unspecified_see_drhp,https://www.maashitla.com/; www.gblogisticsindia.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Hannah Joseph Hospital Limited,"nursing staff 3. Property Address: Sub- District, Madurai South Taluk, No.37, Chinthamani Village, Shown in Patta No. 51, Ayan Nanja",unspecified_see_drhp,https://hannahjosephhospital.com/,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Jivial Industries Limited,section title “History and Corporate Structure” on page no. 165 of this Draft Prospectus.,significant customers or the inability to procure new orders on a regular basis or at all may have an adverse effect on,www.bigshareonline.com; www.corporatemakers.in; www.jivialrailings.com,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,calibration_review_queue_step10,1,QA flagged — review tags before outreach
JJ PV SOLAR LIMITED,"Our Company in consultation with the BRLM, may, consider closing the Bid/Issue Period for QIBs one Working Day prior to the Bid/Issue Closing Date in accordance with the SEBI ICDR Regulations.",unspecified_see_drhp,www.jjpvsolar; www.jjpvsolar.com,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics,1,QA flagged
Larisa Hotels and Resorts Limited,"Centre issued a new certificate of incorporation consequent upon conversion dated October 08, 2024, bearing",unspecified_see_drhp,https://larisahotelsandresorts.co; https://larisahotelsandresorts.com/,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics,1,QA flagged
Liqvd Digital India Limited,"AT LEAST TW O WORKING DAYS PRIOR TO THE BID/ OFFER OPENING DATE AND SHALL BE MADE AVAILABLE TO THE SME PLATFORM OF BSE (“BSE SME”) FOR THE PURPOSES OF UPLOADING ON THEIR WEBSITE, IN ACCORDANCE WITH THE SEBI ICDR REGULATIONS.",unspecified_see_drhp,https://liqvd.asia/,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
MACH CONFERENCES AND EVENTS LIMITED,CORPORATE OFFICE CONTACT PERSON TELEPHONE AND EMAIL,unspecified_see_drhp,www.machconferences.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Ratnadhar Infra Limited,(g) Business Strengths and Strategies,Construction / Infra,www.kreocapital.com; www.ratnadharinfra.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted — verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,calibration_review_queue_step10,1,QA flagged — review tags before outreach
Sai Urja Indo Ventures Limited,"UG-2 Office Floor, J",unspecified_see_drhp,https://suiv.co.in/,Extract from restated financials in DRHP (pattern not matched).,,Could not download DRHP PDF/ZIP for promoter extraction.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Shellz India Limited,"registered office of our Company, see “History and Certain Corporate Matters” on page 217.",unspecified_see_drhp,www.shellz.in,₹0–5 Cr (approx from lakhs),,DRHP: KAPIL GARG AND SHALINI GARG,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
Yajur Fibres Limited,TELEPHONE AND FACSIMILE CORPORATE OFFICE TELEPHONE AND FACSIMILE CONTACT PERSON EMAIL AND,unspecified_see_drhp,www.yajurfibres.com,Extract from restated financials in DRHP (pattern not matched).,,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,bse_sme_ipo_drhp_pipeline,no_structured_differentiation_tag,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,1,17,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2,QA flagged
