Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size,LLM_C1,LLM_C2,LLM_C3,LLM_C4,LLM_C5,LLM_C6,LLM_Note,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,ICP_Blended_Weighted_Score,LLM_Blend_Alpha,LLM_Model,Step9_QA_Tags,Step9_QA_Flag_Count
Shellz India Limited,"registered office of our Company, see “History and Certain Corporate Matters” on page 217.",unspecified_see_drhp,www.shellz.in,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: KAPIL GARG AND SHALINI GARG,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,weak_promoter_signal,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,1,17,15.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,rules_only,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2
Shine Fashions (India) Limited,"Mulund West Mumbai -400080, Maharashtra “you”, “your” or “yours” Prospective investors in this Issue",unspecified_see_drhp,www.amfabrics.in; www.cameoindia.com; www.shreni.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Anil Mehta; Ms Nidhi Jain; Ms. Nidhi Jain Director; Mr. Anish Anil Mehta Materiality Policy; Mr. Anish Anil Mehta; Mr. Anil Zaverchand Mehta; Mr. Anish Anil Mehta Mrs. Binal Anish; Ms. Purvi Anil Sanghvi; Mr. Ankit Hareshkumar Doshi; Mr. Sagar Hareshkumar Doshi,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only,iso_only_differentiation_no_sector_moat,1
Shlokka Dyes Limited,"Saykha, Saran, Bharuch, Vagra, Gujarat, India-392140",unspecified_see_drhp,www.bigshareonline.com; www.ifinservices.in; www.shlokkadyes.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Siddharth Gajra Company Secretary; Mr. Siddharth Gajra; Mr. Siddharth Gajra Chief Financial Officer; Mr. Rajesh Patel. Act; Vaibhav Shah & Shivani Rajpurohit,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only,iso_only_differentiation_no_sector_moat,1
Shree Balaji (Mala) Textiles Limited,Certain Corporate Matters” on page 153 of this Draft Red Herring Prospectus.,unspecified_see_drhp,www.gyrcapitaladvisors.com; www.kfintech.com; www.malasaree.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only,weak_differentiation_drhp_generics,1
Shree Refrigerations Limited,"at Plot. No. 131/1+2, Opp. MSEB Stores, Virwade Road, Ogalewadi, Karad, Maharashtr a-415105, India. For details of change in name and registered office of our Company, please refer to chapter titled “",unspecified_see_drhp,https://linkintime.co.in; www.narnolia.com; www.shreeref.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Ravalnath Gopinath Shende,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only,weak_differentiation_drhp_generics,1
Shree TNB Polymers Limited,"Athalroad, Silvassa, Dadra & Nagar Haveli, India- 396230.",unspecified_see_drhp,www.shreetnbpolymers.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP PDF could not be downloaded.,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,25.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,0.0,25.0,0.0,rules_only,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2
Silverstorm Parks and Resorts Limited,"India. Furthermore, unless the context otherwise indicates, all references to the terms, “we”, “us” and “our” are to our Company.",unspecified_see_drhp,https://silverstorm.in/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only,weak_differentiation_drhp_generics,1
SJP ULTRASONICS LIMITED,"Maharashtra, Mumbai.",investors may not have access to comparable industry metrics when evaluating,www.kslindia.com; www.maashitla.com; www.sjpultrasonics.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,investors may not have access to comparable industry metrics when evaluating,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only,calibration_review_queue_step10,1
SK International Export Limited,"78, Ground floor, A -2 Shah & Nahar Industrial Estate, Sitaram Jadhav Marg, Lower Parel, Mumbai-400013, Maharashtra, India “We”, “the”, “our” or “us” Unless the context otherwise indicates or implies, refers to our Company",unspecified_see_drhp,https://karisma.karvy.com; www.finshoregroup.com; www.skinternational.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Hitesh Shrawankumar Sadh; Mr. Shrawankumar Sadh; Mr. Hitesh Shrawankumar Sadh For,capex / capital expenditure; ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only,iso_only_differentiation_no_sector_moat,1
Skill Tree Consulting Limited,Certain Corporate Matters” beginning on page 101 of this Draft Red Herring Prospectus,unspecified_see_drhp,https://www.skilltreeconsulting.in/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Hunny Naresh Mehta; Mr. Jaspal Singh Sehgal; Mr. Vishesh Saini Chief Financial Officer; Mr. Yogesh Gupta. Company Secretary; Ms. Hunny Naresh Mehta. Depositories Act; Mr. Jaspal Singh Sehgal For,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2
SM Auto Stamping Limited,"“we”, “us” and “our” Unless the context otherwis e indicates or implies refers to our Company",unspecified_see_drhp,www.bigshareonline.com; www.hemsecurities.com; www.smautostamping.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mrs. Priya Anuj Khadilkar; Mr. Mukund Narayan Kulkarni; Mr. Suresh Gunwant Fegde; Mrs. Alka Mukund Kulkarni THE ISSUE INITIAL; Mr. Suresh GunwantFegde; Mrs. AlkaMukundKulkarni. For,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only,weak_differentiation_drhp_generics,1
SMR Jewels Limited,"Office Contact Person Email and Telephone Website 3, Vrindavan Appartments, Gulbai Tekra Ahmedabad Gujarat, India 380006. -",unspecified_see_drhp,https://smrjewels.in; www.smrjewels.in,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Vismay Manojkumar Soni Promoter; Mrs. Bhanumati Ramanlal Parekh; Mrs. Dipikaben Virendra Soni Promoter; Mrs. Drashti Pal Modi Promoter; Mrs. Parul Manoj Soni Promoter,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only,weak_differentiation_drhp_generics,1
Sodhani Capital Limited,"1st floor C-373 C Block Vaishali Nagar, Jaipur-302021, Rajasthan, India",unspecified_see_drhp,https://sodhanicapital.com/; www.bonanzaonline.com; www.ndml.in; www.sodhanicapital.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Renu Sharma; Ms. Swati Agrawal; Mr. Abhay Bansal Email ID,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,3,50,40.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,0.0,40.0,0.0,rules_only,weak_differentiation_drhp_generics,1
Solar91 Cleantech Limited,"incorporation consequent upon conversion dated July 22, 2024 bearing",unspecified_see_drhp,www.maashitla.com; www.narnolia.com; www.solar91.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Harshit Jain; Mr. Pankaj Pasi Website; Mr. Mukul Agrawal CIN; Mrs. Surbhi Toshniwal. This; Mr. Dhawal Gaurang Vasavada; Mr. Saurabh Vyas; Mr. Prateek Agrawal; Mr. Sandeep Gurnani,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only,weak_differentiation_drhp_generics|generic_web_or_thin_ops_narrative,2
Solvex Edibles Limited,"India, 244921",unspecified_see_drhp,www.corporatemakers.in; www.maashitla.com; www.solvexedibles.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Swati Vaish; Ms. Swati Vaish. Corporate Identification Number; Mr. Ashish Goel. MOA; Mr. Ashish Goel; Mr. Vishal Goel; Mrs. Rashika Gupta; Mr. Brij Bhushan Goel. Promoter Group Such,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only,iso_only_differentiation_no_sector_moat,1
Sotefin Bharat Limited,"Kalikapur, Kolkata, West Bengal, India, 700099",unspecified_see_drhp,www.sotefinbharat.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only,weak_differentiation_drhp_generics,1
SSMD Agrotech India Limited,CORPORATE OFFICE CONTACT PERSON EMAIL AND TELEPHONE WEBSITE Khasra No,unspecified_see_drhp,www.houseofmanohar.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Rajesh Thakur; Mr. Ishu Munjal; Mrs. Surbhi Munjal; Mr. Jai Gopal Munjal DETAILS OF; Mr. Jai Gopal Munjal; Mrs. Surbhi Munjal WTD Whole- Time Director; Mrs. Surbhi Munjal Issue Related Terms Term,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only,weak_differentiation_drhp_generics,1
